mouth_open_px_mean,mouth_open_px_std,mouth_open_px_p95,mouth_width_px_mean,mouth_width_px_std,mouth_width_px_p95,jaw_left_y_px_mean,jaw_left_y_px_std,jaw_left_y_px_p95,jaw_right_y_px_mean,jaw_right_y_px_std,jaw_right_y_px_p95,mouth_open_smooth_mean,mouth_open_smooth_std,mouth_open_smooth_p95,jaw_lr_delta_abs_mean,pause_ratio,window_duration_sec,window_frame_count,sample_id,video_id,person_id,window_id,window_type,bite_id,food_type_synthetic,chunk_id
34.19092041937619,34.14831931678404,103.15504573783186,98.61587771605744,15.256281681842411,124.86234276169483,344.39125122479453,6.632353224436537,354.0763234913349,322.8648715571121,8.960660299803138,336.8816567957401,1.700723660496136,34.0382972786179,103.30573592430002,22.540258388179915,0.46388431765769145,3.5569726525148213,162,1,1,,1_bite_0000,bite_centered,0.0,hard,v1_c0000
1.701180818977542,10.74962681643985,16.393666032625045,86.15116554017527,5.829701228450563,93.43454326562347,343.6232164321524,3.9539649351792696,351.8986222445965,334.00221225348383,2.6924261173320057,338.83448550105095,5.603438876589464,0.7595545666069838,0.9154206120341694,50.02919408328468,0.695505214006696,1.436044859710953,66,1,1,,1_bite_0001,bite_centered,1.0,hard,v1_c0000
3.0353141498189222,3.6870879590234127,12.668627045321474,88.04468511460693,2.738840312636631,91.93426244935256,341.7971539523866,5.050386169167034,351.0831220626831,334.0462534798516,2.277168858828631,338.12182664871216,15.039573028102769,5.564536846821675,3.745836755534828,50.755228466916535,0.4507374677259186,0.9720919050351072,45,1,1,,1_bite_0002,bite_centered,2.0,hard,v1_c0000
5.6569879817142255,0.255856284483563,0.917114962170069,85.25165745827127,5.845541135379375,92.33331914376552,341.7767305446945,7.609916385183597,352.935674148798,327.8086617252299,7.117696594015593,339.1973320841789,1.4167688838401187,0.25310179732355803,0.9154206120341694,62.30640847138854,0.08984114684230918,5.766272436685519,262,1,1,,1_bite_0003,bite_centered,3.0,hard,v1_c0000
4.647607312153827,2.016795723430297,2.783787911679843,87.29738007799862,4.6051436595530495,92.8652032742825,325.3384603224695,2.610242054253978,327.6780612170696,316.26192131266,3.278346639698914,319.7711526453495,0.46675529268906774,2.4447000793070766,23.32600009754623,39.812289477106425,0.36361369550202705,0.6848829330929167,32,1,1,,1_bite_0004,bite_centered,4.0,hard,v1_c0000
0.46743449864267833,6.318379506570705,13.106835607947916,88.4606627188534,3.465407840901644,93.0006423962934,324.78598393440245,2.716671771575733,327.6886902093887,315.758233962059,3.765154819429131,321.4715424537659,1.6611931094820656,3.103707363401768,2.3757999937818686,23.53161351365815,0.47156873913401653,0.5302319482009672,25,1,1,,1_bite_0005,bite_centered,5.0,hard,v1_c0000
0.6707880904565866,1.0127407643345365,0.917114962170069,87.69004292857925,3.5695820040141006,93.0006423962934,324.8653748273849,2.80164725129659,328.45310299396516,316.48940430641176,4.755599646631172,324.9772894620895,0.46675529268906774,0.25310179732355803,0.9154206120341694,17.210032948080823,0.514330455083802,0.5302319482009672,25,1,1,,1_bite_0006,bite_centered,6.0,hard,v1_c0000
0.46743449864267833,2.571345784858711,0.917114962170069,86.82377917559359,6.024929915489349,95.83909044214248,327.2915480345488,3.157114132919598,331.8451531112194,320.192988884449,5.584847119571003,329.44937244653704,3.621263176779037,4.819508986547241,5.480047270048495,24.925345078286803,0.1954696241948406,1.745346829494851,80,1,1,,1_bite_0007,bite_centered,7.0,hard,v1_c0000
2.482498211478518,5.521467530522514,14.166437223559624,84.02661872561693,5.872064785158331,90.06952903631417,327.8243493663854,2.7512783575317257,331.76570241451265,318.36229822553435,3.354272375696906,326.0925419807434,2.1848850813628693,0.25310179732355803,3.8548518588750933,21.345732754585768,0.18009942715527105,0.6186039395677945,29,1,1,,1_bite_0008,bite_centered,8.0,hard,v1_c0000
0.46743449864267833,0.255856284483563,17.702193033702446,85.51158784285309,4.901451525642049,90.54104265586564,330.0580620841777,3.1005761996711136,335.6582925796509,318.5481943703712,2.4136694825461564,323.3213032603264,22.06696167718378,0.25310179732355803,9.199569171758792,3.725297292817024,0.18386966402325217,1.0162779007185172,47,1,1,,1_bite_0009,bite_centered,9.0,hard,v1_c0000
